Dates,USDZARV1M,USDZARV3M,USDZARV1Y,USDZARPX_LAST,USDZARPX_BID,USDZARPX_ASK
2019-06-21,14.25,15.0,15.825,14.3346,14.2761,14.3931
2019-06-24,14.505,14.865,15.75,14.3655,14.3458,14.3851
2019-06-25,14.205,14.7075,15.72,14.3527,14.3417,14.3638
2019-06-26,13.91,14.69,15.655,14.2271,14.2179,14.2363
2019-06-27,13.53,14.5275,15.545,14.1688,14.1555,14.1821
2019-06-28,13.7625,14.515,15.54,14.0869,14.0163,14.1575
2019-07-01,14.165,14.3675,15.455,14.1357,14.1213,14.1502
2019-07-02,14.01,14.3675,15.44,14.0965,14.0827,14.1103
2019-07-03,13.7975,14.275,15.415,14.0552,14.04,14.0703
2019-07-04,13.605,14.2225,15.3,14.0371,14.0125,14.0618
2019-07-05,13.785,14.1575,15.32,14.1766,14.1612,14.192
2019-07-08,14.0,14.23,15.29,14.1738,14.1525,14.1952
2019-07-09,13.77,14.1475,15.305,14.1792,14.1628,14.1957
2019-07-10,13.4,13.9375,15.05,13.9837,13.9694,13.998
2019-07-11,13.175,13.78,14.98,13.9687,13.9581,13.9793
2019-07-12,13.27,13.6675,14.955,13.9599,13.9255,13.9944
2019-07-15,13.605,13.725,14.89,13.9039,13.89,13.9178
2019-07-16,13.445,13.7125,14.88,13.9495,13.9296,13.9695
2019-07-17,13.27,13.605,14.9025,14.0116,13.9986,14.0246
2019-07-18,12.7225,13.415,14.75,13.8411,13.828,13.8541
2019-07-19,12.64,13.38,14.91,13.9358,13.899,13.9725
2019-07-22,12.835,13.345,14.84,13.8633,13.8493,13.8772
2019-07-23,12.685,13.295,14.815,13.9303,13.9204,13.9401
2019-07-24,12.52,13.205,14.755,13.8792,13.8625,13.8959
2019-07-25,12.44,13.365,14.825,14.0812,14.06,14.1024
2019-07-26,13.105,13.55,14.925,14.2957,14.2474,14.3439
2019-07-29,13.54,13.78,15.005,14.1639,14.1479,14.18
2019-07-30,13.535,13.74,14.985,14.2082,14.1948,14.2215
2019-07-31,13.395,13.9125,15.07,14.3429,14.3232,14.3625
2019-08-01,14.13,14.715,15.355,14.6674,14.6547,14.6802
2019-08-02,14.305,14.8525,15.55,14.7856,14.7458,14.8254
2019-08-05,15.1725,15.3325,15.775,14.9145,14.9021,14.9269
2019-08-06,14.805,15.085,15.635,14.9289,14.9116,14.9463
2019-08-07,15.335,15.65,15.86,15.0695,15.0462,15.0928
2019-08-08,15.48,15.6075,15.995,15.0405,14.961,15.12
2019-08-09,15.985,15.895,16.15,15.253,15.2365,15.2695
2019-08-12,16.4675,16.1775,16.385,15.3019,15.2753,15.3284
2019-08-13,15.85,15.87,16.225,15.1352,15.1129,15.1575
2019-08-14,16.355,16.205,16.42,15.417,15.4018,15.4322
2019-08-15,15.7075,16.0425,16.27,15.2777,15.2662,15.2892
2019-08-16,15.465,15.71,16.145,15.3058,15.2709,15.3407
2019-08-19,16.3225,16.0225,16.295,15.4664,15.4512,15.4816
2019-08-20,16.295,15.995,16.28,15.3645,15.3526,15.3765
2019-08-21,15.54,15.8,16.135,15.1817,15.1525,15.211
2019-08-22,15.325,15.785,16.115,15.2479,15.2334,15.2624
2019-08-23,15.305,15.565,16.11,15.2496,15.1777,15.3215
2019-08-26,16.1,15.8625,16.255,15.2886,15.2708,15.3064
2019-08-27,15.95,15.935,16.22,15.3103,15.289,15.3316
2019-08-28,15.825,15.855,16.2275,15.4132,15.3993,15.4272
2019-08-29,15.265,15.695,16.065,15.3122,15.2822,15.3422
2019-08-30,14.915,15.58,16.035,15.1954,15.1514,15.2395
2019-09-02,15.06,15.305,15.985,15.2514,15.2354,15.2674
2019-09-03,14.835,15.17,15.98,15.0966,15.0875,15.1058
2019-09-04,14.29,14.765,15.65,14.8007,14.7853,14.816
2019-09-05,14.1875,15.1025,15.635,14.8829,14.8728,14.8931
2019-09-06,13.825,14.9675,15.665,14.805,14.767,14.843
2019-09-09,14.2475,14.965,15.685,14.7688,14.7462,14.7914
2019-09-10,14.55,14.995,15.695,14.6434,14.629,14.6578
2019-09-11,14.5925,15.0925,15.755,14.6766,14.6557,14.6975
2019-09-12,14.085,15.13,15.73,14.5995,14.5814,14.6175
2019-09-13,13.615,14.9575,15.63,14.579,14.541,14.617
2019-09-16,14.125,14.905,15.645,14.6612,14.6455,14.6768
2019-09-17,14.295,14.995,15.645,14.7125,14.6784,14.7465
2019-09-18,13.73,14.86,15.5725,14.6872,14.6722,14.7021
2019-09-19,13.4575,14.7825,15.55,14.8191,14.8078,14.8305
2019-09-20,14.19,15.055,15.73,14.935,14.8763,14.9937
2019-09-23,14.47,15.1175,15.655,14.9012,14.8804,14.9221
2019-09-24,14.3475,15.0725,15.67,14.8674,14.8493,14.8855
2019-09-25,14.59,15.3025,15.715,14.9889,14.9727,15.0051
2019-09-26,14.145,15.25,15.725,15.0091,14.9657,15.0525
2019-09-27,14.27,15.01,15.77,15.1275,15.0807,15.1743
2019-09-30,14.99,15.185,15.76,15.1363,15.1133,15.1593
2019-10-01,15.0025,15.235,15.78,15.3349,15.319,15.3508
2019-10-02,14.975,15.205,15.775,15.2914,15.2819,15.3009
2019-10-03,15.1175,15.155,15.76,15.1481,15.1225,15.1736
2019-10-04,14.565,14.73,15.655,15.0506,15.0074,15.0937
2019-10-07,14.885,14.705,15.605,15.18,15.1644,15.1956
2019-10-08,14.985,14.71,15.605,15.2801,15.2642,15.296
2019-10-09,14.51,14.5,15.5275,15.172,15.1565,15.1875
2019-10-10,14.26,14.46,15.5225,15.0498,15.0382,15.0613
2019-10-11,14.255,14.265,15.5025,14.7756,14.708,14.8431
2019-10-14,14.605,14.425,15.51,14.8169,14.795,14.8389
2019-10-15,14.41,14.345,15.455,14.8907,14.8788,14.9026
2019-10-16,14.525,14.555,15.46,14.9438,14.9299,14.9576
2019-10-17,13.975,14.33,15.3275,14.8333,14.8182,14.8484
2019-10-18,13.845,14.025,15.2875,14.791,14.6783,14.9037
2019-10-21,14.23,14.075,15.165,14.7595,14.7446,14.7744
2019-10-22,13.96,14.015,15.13,14.5861,14.5736,14.5985
2019-10-23,13.88,13.85,15.1075,14.6454,14.6346,14.6563
2019-10-24,13.52,13.8,15.09,14.7012,14.6908,14.7115
2019-10-25,13.14,13.32,14.94,14.6269,14.5838,14.6699
2019-10-28,13.41,13.495,14.925,14.5612,14.547,14.5754
2019-10-29,13.355,13.465,14.88,14.6265,14.6175,14.6355
2019-10-30,13.9375,14.02,15.165,15.007,14.963,15.051
2019-10-31,14.0125,14.25,15.2225,15.1008,15.0823,15.1193
2019-11-01,13.9075,13.995,15.16,15.0374,14.9919,15.0829
2019-11-04,12.9425,13.36,14.78,14.8125,14.7964,14.8286
2019-11-05,12.9225,13.285,14.74,14.7507,14.7357,14.7658
2019-11-06,12.8375,13.235,14.73,14.8142,14.7995,14.8288
2019-11-07,12.5175,13.04,14.68,14.742,14.7292,14.7547
2019-11-08,12.44,12.99,14.68,14.8533,14.8226,14.8841
2019-11-11,12.8,13.245,14.7725,14.8829,14.8597,14.9061
2019-11-12,12.935,13.115,14.725,14.9426,14.9248,14.9603
2019-11-13,12.87,13.225,14.73,14.9116,14.8999,14.9234
2019-11-14,12.365,13.025,14.63,14.8254,14.8022,14.8486
2019-11-15,12.085,12.715,14.4725,14.7114,14.6914,14.7313
2019-11-18,12.25,12.775,14.535,14.8134,14.8005,14.8264
2019-11-19,12.0,12.705,14.5275,14.7631,14.7516,14.7747
2019-11-20,11.84,12.61,14.5675,14.7808,14.7661,14.7954
2019-11-21,11.375,12.495,14.4625,14.6842,14.6625,14.7058
2019-11-22,11.07,12.385,14.575,14.716,14.6491,14.7829
2019-11-25,11.2,12.405,14.6525,14.7766,14.7626,14.7907
2019-11-26,10.9,12.405,14.65,14.8017,14.7885,14.8149
2019-11-27,10.8025,12.4525,14.675,14.7609,14.7372,14.7847
2019-11-28,10.49,12.69,14.65,14.7092,14.6665,14.752
2019-11-29,10.565,12.64,14.74,14.6706,14.6291,14.7121
2019-12-02,10.43,12.615,14.955,14.5443,14.5319,14.5567
2019-12-03,10.455,12.73,14.99,14.6363,14.6216,14.651
2019-12-04,10.335,12.8325,14.9225,14.5931,14.5809,14.6053
2019-12-05,10.34,12.835,14.88,14.6492,14.633,14.6654
2019-12-06,10.61,12.8725,14.8525,14.6224,14.5975,14.6473
2019-12-09,11.045,13.0075,14.94,14.6715,14.6574,14.6856
2019-12-10,11.62,13.4525,15.085,14.791,14.7747,14.8073
2019-12-11,11.375,13.345,15.0,14.6824,14.6606,14.7041
2019-12-12,11.19,13.205,14.815,14.4955,14.4785,14.5125
2019-12-13,11.555,13.045,14.885,14.531,14.488,14.574
2019-12-16,11.345,13.055,14.8325,14.3644,14.3404,14.3884
2019-12-17,11.24,13.005,14.8275,14.3836,14.3703,14.3969
2019-12-18,11.045,12.975,14.79,14.3084,14.2947,14.3222
2019-12-19,10.705,13.02,14.78,14.2248,14.2107,14.2389
2019-12-20,10.68,12.955,14.64,14.2536,14.1826,14.3246
2019-12-23,11.06,13.01,14.625,14.2131,14.2011,14.2251
2019-12-24,11.105,13.025,14.55,14.1592,14.1306,14.1878
2019-12-25,11.15,13.055,14.56,14.1595,14.1119,14.2071
2019-12-26,11.345,12.99,14.545,14.1307,14.1142,14.1473
2019-12-27,11.44,13.145,14.525,14.0304,13.998,14.0627
2019-12-30,12.035,13.14,14.505,14.1153,14.1041,14.1265
2019-12-31,11.94,13.215,14.54,14.0,13.9197,14.0804
2020-01-01,11.995,13.255,14.53,14.0132,13.97,14.0564
2020-01-02,12.49,13.5025,14.7325,14.0894,14.0747,14.1041
2020-01-03,13.085,13.92,14.9875,14.3019,14.2469,14.3569
2020-01-06,13.405,14.0925,14.9725,14.2117,14.1961,14.2273
2020-01-07,13.095,13.965,15.0025,14.3119,14.2946,14.3292
2020-01-08,12.785,13.94,14.87,14.1615,14.137,14.1859
2020-01-09,12.44,13.87,14.7825,14.2103,14.176,14.2446
2020-01-10,12.285,13.715,14.7675,14.3661,14.3265,14.4057
2020-01-13,12.85,13.75,14.7225,14.4059,14.3728,14.439
2020-01-14,12.87,13.87,14.8275,14.4028,14.385,14.4206
2020-01-15,12.38,13.575,14.6375,14.3894,14.3775,14.4013
2020-01-16,12.265,13.625,14.6325,14.4149,14.403,14.4269
2020-01-17,12.005,13.63,14.5225,14.4699,14.435,14.5047
2020-01-20,12.55,13.695,14.72,14.507,14.485,14.529
2020-01-21,12.095,13.58,14.6175,14.5023,14.4844,14.5201
2020-01-22,11.765,13.39,14.46,14.3292,14.309,14.3494
2020-01-23,11.38,13.3025,14.4275,14.4011,14.371,14.4311
2020-01-24,12.715,13.2,14.47,14.3939,14.3708,14.417
2020-01-27,13.965,13.73,14.9075,14.61,14.5999,14.62
2020-01-28,13.885,13.85,14.825,14.5506,14.5398,14.5615
2020-01-29,13.505,13.8,14.73,14.6167,14.6036,14.6298
2020-01-30,14.05,13.975,14.9125,14.7648,14.7558,14.7738
2020-01-31,14.25,14.255,14.9425,15.0282,14.9683,15.0882
2020-02-03,14.34,14.42,14.9375,14.8843,14.8632,14.9053
2020-02-04,13.58,13.915,14.7625,14.7831,14.774,14.7923
2020-02-05,13.555,13.705,14.665,14.7767,14.748,14.8055
2020-02-06,14.015,13.965,14.6825,14.9146,14.9057,14.9235
2020-02-07,14.43,14.455,15.0125,15.0636,15.0165,15.1107
2020-02-10,14.47,14.3175,14.8075,14.9782,14.9664,14.99
2020-02-11,13.95,13.955,14.6675,14.8096,14.7892,14.83
2020-02-12,13.91,13.855,14.6075,14.8524,14.8411,14.8636
2020-02-13,13.585,13.84,14.53,14.9557,14.9394,14.9719
2020-02-14,12.925,13.55,14.39,14.9118,14.8579,14.9657
2020-02-17,13.195,13.525,14.4175,14.9875,14.9608,15.0142
2020-02-18,13.32,13.43,14.385,15.007,14.9855,15.0284
2020-02-19,12.945,13.245,14.2975,14.9833,14.9472,15.0194
2020-02-20,13.665,13.705,14.4475,15.1283,15.1116,15.145
2020-02-21,13.325,13.735,14.495,15.0052,14.9672,15.0432
2020-02-24,14.1,14.09,14.65,15.1499,15.1271,15.1727
2020-02-25,14.12,13.975,14.72,15.2148,15.198,15.2315
2020-02-26,13.85,13.93,14.73,15.3137,15.2885,15.3389
2020-02-27,15.125,14.855,15.175,15.4841,15.4727,15.4954
2020-02-28,16.43,15.4,15.325,15.6609,15.5901,15.7316
2020-03-02,16.405,15.21,15.22,15.3794,15.351,15.4078
2020-03-03,15.78,14.785,14.97,15.4065,15.3737,15.4393
2020-03-04,15.375,14.62,14.835,15.2632,15.2383,15.2881
2020-03-05,15.93,15.07,15.07,15.628,15.6114,15.6446
2020-03-06,18.0975,16.4025,15.935,15.679,15.6381,15.7199
2020-03-09,24.8,19.76,17.2,16.0926,16.036,16.1493
2020-03-10,21.4525,18.04,16.255,15.9432,15.9129,15.9735
2020-03-11,22.4475,18.79,16.565,16.1967,16.1749,16.2185
2020-03-12,25.255,20.925,17.895,16.5437,16.506,16.5814
2020-03-13,23.63,20.14,16.92,16.276,16.1133,16.4386
2020-03-16,26.095,21.06,17.5275,16.7045,16.6862,16.7227
2020-03-17,25.64,20.82,17.4475,16.6205,16.5561,16.685
2020-03-18,30.39,23.42,18.7275,17.0954,17.051,17.1398
2020-03-19,29.34,24.3,18.95,17.4669,17.412,17.5217
2020-03-20,26.21,21.765,17.97,17.6099,17.5352,17.6846
2020-03-23,26.95,21.83,17.7275,17.8369,17.8089,17.8649
2020-03-24,22.52,19.26,16.8075,17.5226,17.4641,17.5811
2020-03-25,20.605,18.48,15.975,17.3346,17.2941,17.3752
2020-03-26,20.555,18.59,16.145,17.327,17.2986,17.3553
2020-03-27,21.94,19.055,16.4775,17.624,17.5527,17.6953
2020-03-30,23.05,19.435,16.8325,17.9368,17.8954,17.9782
2020-03-31,21.68,18.87,16.3775,17.8379,17.7933,17.8825
2020-04-01,22.755,19.39,16.8525,18.229,18.181,18.277
2020-04-02,23.7,20.43,17.4825,18.4676,18.4423,18.4928
2020-04-03,26.23,22.61,18.6375,19.0403,18.9282,19.1524
2020-04-06,28.3675,22.835,18.7825,18.6642,18.6187,18.7098
2020-04-07,25.995,21.745,18.0575,18.3201,18.2812,18.3591
2020-04-08,24.97,21.46,17.9175,18.192,18.1787,18.2053
2020-04-09,22.855,20.2975,17.2775,18.0338,17.9915,18.076
2020-04-10,22.3625,19.9625,17.1975,17.9619,17.8071,18.1167
2020-04-13,23.18,20.2325,17.2825,18.1299,18.1033,18.1566
2020-04-14,22.67,20.1425,17.3075,18.3234,18.2858,18.361
2020-04-15,24.1325,21.105,17.9425,18.6979,18.6589,18.7369
2020-04-16,23.675,21.29,18.035,18.8787,18.8437,18.9138
2020-04-17,23.595,21.14,17.9425,18.8086,18.6833,18.9338
2020-04-20,24.095,21.03,17.9625,18.8567,18.8173,18.896
2020-04-21,24.105,21.245,18.3175,18.9751,18.9301,19.0201
2020-04-22,23.455,20.925,18.1375,19.0177,18.9893,19.0461
2020-04-23,22.685,20.965,18.12,19.0815,19.031,19.132
2020-04-24,22.215,20.425,17.9075,19.0444,18.8636,19.2251
2020-04-27,22.255,20.3,17.68,18.798,18.755,18.8411
2020-04-28,21.085,19.57,17.67,18.6654,18.6397,18.6911
2020-04-29,19.39,18.78,17.4525,18.1676,18.1162,18.219
2020-04-30,18.96,18.4,17.1725,18.5264,18.5041,18.5488
2020-05-01,20.37,19.06,17.4875,18.81,18.7125,18.9076
2020-05-04,20.705,19.18,17.5525,18.5877,18.552,18.6234
2020-05-05,20.0075,18.855,17.49,18.5188,18.4999,18.5377
2020-05-06,20.34,19.145,17.6775,18.7829,18.7169,18.849
2020-05-07,19.735,18.955,17.5275,18.5938,18.5697,18.618
2020-05-08,19.325,18.62,17.4775,18.3474,18.2876,18.4072
2020-05-11,19.665,18.56,17.415,18.4234,18.3969,18.4499
2020-05-12,18.415,17.925,17.145,18.4311,18.3966,18.4655
2020-05-13,18.43,17.97,17.1,18.4993,18.4858,18.5128
2020-05-14,18.24,18.03,17.1625,18.4443,18.422,18.4665
2020-05-15,17.915,17.665,17.135,18.59,18.5442,18.6358
2020-05-18,17.865,17.56,17.075,18.356,18.3282,18.3838
2020-05-19,17.16,17.13,16.91,18.3385,18.32,18.3569
2020-05-20,16.635,16.77,16.8375,17.9216,17.9014,17.9419
2020-05-21,16.58,16.68,16.75,17.5926,17.5621,17.623
2020-05-22,16.9325,16.9475,16.91,17.6223,17.5843,17.6603
2020-05-25,17.3875,17.0075,16.975,17.6435,17.6015,17.6855
2020-05-26,16.7425,16.7,16.6575,17.4015,17.3758,17.4272
2020-05-27,16.41,16.5,16.61,17.3856,17.3742,17.3971
2020-05-28,15.655,16.1575,16.35,17.5119,17.4971,17.5267
2020-05-29,15.56,15.995,16.375,17.5465,17.5101,17.5829
2020-06-01,15.8925,16.01,16.21,17.3683,17.3544,17.3821
2020-06-02,15.65,15.78,15.85,17.1628,17.1432,17.1823
2020-06-03,15.6875,15.7825,15.8075,16.9271,16.9032,16.951
2020-06-04,15.355,15.82,15.85,16.9097,16.8938,16.9256
2020-06-05,15.3375,15.6,15.7375,16.879,16.7835,16.9746
2020-06-08,15.71,15.735,15.715,16.6801,16.67,16.6902
2020-06-09,15.755,15.83,16.015,16.6307,16.6132,16.6481
2020-06-10,15.965,15.94,16.0625,16.5259,16.5028,16.549
2020-06-11,16.85,16.56,16.335,17.1696,17.1433,17.1958
2020-06-12,17.06,16.61,16.3225,17.0784,16.9964,17.1604
2020-06-15,17.8125,16.99,16.425,17.102,17.0839,17.1201
2020-06-16,18.0375,16.99,16.4525,17.2442,17.2336,17.2548
2020-06-17,18.035,17.16,16.475,17.1995,17.1814,17.2176
2020-06-18,18.195,17.68,16.765,17.473,17.4503,17.4957
2020-06-19,17.63,17.28,16.6525,17.3316,17.3071,17.356
2020-06-22,17.98,17.2275,16.66,17.324,17.3036,17.3444
2020-06-23,17.795,17.13,16.6125,17.2439,17.2247,17.2632
2020-06-24,17.3275,16.9475,16.55,17.3761,17.3414,17.4108
2020-06-25,16.605,16.88,16.525,17.149,17.1262,17.1719
