Dates,GBPUSDV1M,GBPUSDV3M,GBPUSDV1Y,GBPUSDPX_LAST,GBPUSDPX_BID,GBPUSDPX_ASK
2005-03-14 00:00:00,7.825,8.15,8.675,1.9137,1.9135,1.9139
2005-03-15 00:00:00,7.825,8.2,8.675,1.9131,1.9131,1.9131
2005-03-16 00:00:00,7.9,8.3,8.65,1.9263,1.9261,1.9264
2005-03-17 00:00:00,7.675,8.25,8.675,1.9252,1.9252,1.9252
2005-03-18 00:00:00,7.6,8.1,8.6,1.922,1.9218,1.9221
2005-03-21 00:00:00,7.925,8.15,8.675,1.8966,1.8964,1.8967
2005-03-22 00:00:00,7.85,8.15,8.6,1.8861,1.886,1.8862
2005-03-23 00:00:00,7.925,8.25,8.625,1.869,1.869,1.8691
2005-03-24 00:00:00,7.775,8.25,8.675,1.869,1.8689,1.869
2005-03-25 00:00:00,7.775,8.25,8.675,1.871,1.8709,1.871
2005-03-28 00:00:00,8.125,8.3,8.625,1.8667,1.8666,1.8668
2005-03-29 00:00:00,8.125,8.3,8.675,1.874,1.8738,1.8742
2005-03-30 00:00:00,7.975,8.2,8.625,1.8784,1.8782,1.8785
2005-03-31 00:00:00,7.725,8.25,8.625,1.8905,1.8904,1.8906
2005-04-01 00:00:00,7.575,8.2,8.55,1.8823,1.8822,1.8823
2005-04-04 00:00:00,7.75,8.1,8.575,1.8755,1.8754,1.8756
2005-04-05 00:00:00,7.725,8.15,8.625,1.8813,1.8811,1.8813
2005-04-06 00:00:00,7.625,8.15,8.575,1.8808,1.8807,1.8809
2005-04-07 00:00:00,7.65,8.1,8.575,1.8697,1.8696,1.8698
2005-04-08 00:00:00,7.675,8.05,8.475,1.8856,1.8854,1.8857
2005-04-11 00:00:00,7.725,7.95,8.525,1.8909,1.8908,1.891
2005-04-12 00:00:00,7.75,8.05,8.525,1.8922,1.892,1.8923
2005-04-13 00:00:00,7.725,8.05,8.525,1.8944,1.8943,1.8945
2005-04-14 00:00:00,7.575,8.1,8.525,1.8815,1.8813,1.8816
2005-04-15 00:00:00,7.625,8.15,8.525,1.8927,1.8925,1.8928
2005-04-18 00:00:00,7.9,8.2,8.65,1.9038,1.9037,1.9039
2005-04-19 00:00:00,8.025,8.35,8.775,1.9183,1.9181,1.9184
2005-04-20 00:00:00,8.075,8.3,8.775,1.9194,1.9192,1.9195
2005-04-21 00:00:00,7.675,8.3,8.775,1.9085,1.9084,1.9086
2005-04-22 00:00:00,7.575,8.3,8.775,1.9145,1.9143,1.9146
2005-04-25 00:00:00,7.75,8.2,8.75,1.9111,1.9111,1.9111
2005-04-26 00:00:00,7.425,8.0,8.625,1.9059,1.9058,1.906
2005-04-27 00:00:00,7.375,8.0,8.625,1.9058,1.9056,1.9059
2005-04-28 00:00:00,7.175,7.95,8.625,1.9059,1.9057,1.906
2005-04-29 00:00:00,7.325,8.0,8.575,1.9088,1.9086,1.9089
2005-05-02 00:00:00,7.425,7.975,8.575,1.895,1.8947,1.895
2005-05-03 00:00:00,7.325,7.9,8.575,1.8925,1.8923,1.8926
2005-05-04 00:00:00,7.3,7.85,8.55,1.9025,1.9024,1.9026
2005-05-05 00:00:00,7.175,7.8,8.425,1.9068,1.9068,1.9068
2005-05-06 00:00:00,6.975,7.7,8.425,1.8903,1.89,1.8905
2005-05-09 00:00:00,7.275,7.8,8.475,1.884,1.8839,1.8841
2005-05-10 00:00:00,7.375,7.85,8.425,1.8827,1.8826,1.8828
2005-05-11 00:00:00,7.425,7.9,8.475,1.8729,1.8727,1.8729
2005-05-12 00:00:00,7.675,8.05,8.625,1.8653,1.8652,1.8653
2005-05-13 00:00:00,7.9,8.2,8.625,1.8506,1.8505,1.8507
2005-05-16 00:00:00,8.325,8.4,8.725,1.8385,1.8383,1.8386
2005-05-17 00:00:00,8.125,8.25,8.625,1.8337,1.8336,1.8338
2005-05-18 00:00:00,8.025,8.25,8.625,1.8403,1.8401,1.8404
2005-05-19 00:00:00,7.725,8.2,8.575,1.8376,1.8376,1.8376
2005-05-20 00:00:00,7.775,8.1,8.575,1.8271,1.8269,1.8273
2005-05-23 00:00:00,7.925,8.15,8.575,1.8304,1.8302,1.8305
2005-05-24 00:00:00,7.775,8.1,8.55,1.8274,1.8271,1.8276
2005-05-25 00:00:00,7.625,8.1,8.575,1.8316,1.8314,1.8317
2005-05-26 00:00:00,7.875,8.2,8.525,1.82,1.8198,1.8201
2005-05-27 00:00:00,7.825,8.05,8.6,1.8243,1.8241,1.8245
2005-05-30 00:00:00,7.875,8.1,8.525,1.8236,1.8234,1.8238
2005-05-31 00:00:00,7.975,8.15,8.525,1.8171,1.817,1.8173
2005-06-01 00:00:00,8.025,8.3,8.575,1.8094,1.8093,1.8095
2005-06-02 00:00:00,7.775,8.25,8.575,1.8153,1.8151,1.8155
2005-06-03 00:00:00,7.575,8.1,8.525,1.8154,1.8154,1.8154
2005-06-06 00:00:00,7.625,7.95,8.475,1.8244,1.8243,1.8245
